Chapter ID,Character ID,Dialogue,Character Name,Species,Gender,House,Dialogue Length,sadness,joy,love,anger,fear,surprise
160,8,"Don't think I don't know why you're here, Albus!  The answer is still no!  Absolutely, unequivocally no!",Horace Slughorn,Human,Male,Slytherin,104,0.016937261,0.35129258,0.005264248,0.6079127,0.017451312,0.0011418959
160,8,You look very like your father. Except for your eyes.  You've got --,Horace Slughorn,Human,Male,Slytherin,68,0.26337075,0.55535495,0.010465507,0.12058535,0.04785018,0.0023733068
160,1,"My mother's eyes, yeah.",Harry Potter,Human,Male,Gryffindor,23,0.046637412,0.3157507,0.0086493455,0.5711757,0.054674555,0.0031122828
160,8,Lily.  Lovely Lily.  She was exceedingly bright -- your mother. Even more impressive when one considers she was Muggle-born.,Horace Slughorn,Human,Male,Slytherin,124,0.0007935548,0.98805994,0.00926775,0.00057646766,0.0006406051,0.0006617698
160,1,One of my best friends is Muggle- born.  She's the best in our year.,Harry Potter,Human,Male,Gryffindor,68,0.003414786,0.96821177,0.020767106,0.005034584,0.001586243,0.0009855614
160,8,"Oh, but you mustn't think I'm prejudiced!  No, no, no! Your mother was one of my absolute favorites!  Look, there she is. Right up front.",Horace Slughorn,Human,Male,Slytherin,137,0.015383202,0.11759988,0.007215151,0.8503298,0.007839244,0.0016327747
160,8,"All mine, each and every one.  Ex- students, I mean.  You recognize Barnubas Cuffe, of course, editor of the Daily Prophet.",Horace Slughorn,Human,Male,Slytherin,123,0.014635871,0.75463825,0.009938238,0.2040036,0.014728101,0.0020559628
160,8,"Always takes my owl should I want to register my opinion on the news of the day.  And there's Ambrosius Flume of Honeydukes.  Sends a hamper of chocolate to the house each birthday.  That is, when I had a house.  And Gwenog Jones, captain of the Holyhead Harpies -- free tickets whenever I want them. Of course, I haven't been to a match in some time...",Horace Slughorn,Human,Male,Slytherin,353,0.018582026,0.89249456,0.0181449,0.05869634,0.009720095,0.0023620338
160,8,"Ah yes.  Regulus Black.  You no doubt know of his older brother Sirius.  Died a few weeks ago.  I taught the whole Black family except Sirius.  Shame.  Talented boy.  I got Regulus when he came along, of course, but I'd have liked the set.",Horace Slughorn,Human,Male,Slytherin,239,0.33188415,0.5769983,0.03500122,0.041809026,0.012544999,0.0017623401
160,4,Mind if I take this?  I do love knitting patterns.,Albus Dumbledore,Human,Male,Gryffindor,50,0.011878434,0.88953614,0.07397042,0.018514981,0.0042105597,0.0018894395
160,8,Of course.  But you're not leaving?,Horace Slughorn,Human,Male,Slytherin,35,0.023656463,0.808932,0.013053302,0.10416776,0.047470253,0.0027202384
160,4,"I think I know a lost cause when I see one.  Regrettable.  I would have considered it a personal triumph had you consented to return to Hogwarts, Horace.  You are, like my friend Mr. Potter -- one of a kind.",Albus Dumbledore,Human,Male,Gryffindor,207,0.31862617,0.6229885,0.00969386,0.041427165,0.006388823,0.0008754562
160,8,"All right!  I'll do it.  But I'll be wanting Professor Merrythought's old office, not that water closet I had formerly. And I expect a raise!  These are mad times we live in!  Mad!",Horace Slughorn,Human,Male,Slytherin,180,0.0033278079,0.010819143,0.0010581793,0.97949684,0.004621695,0.00067639176
160,4,Indeed they are.,Albus Dumbledore,Human,Male,Gryffindor,16,0.04849764,0.6066858,0.025225217,0.25053477,0.060870055,0.008186615
160,1,"Sir, exactly what was that all --",Harry Potter,Human,Male,Gryffindor,33,0.0007910153,0.01270226,0.00089304,0.9797707,0.0050977753,0.0007451896
160,4,"You are talented, famous and powerful -- everything Horace values.  Professor Slughorn is going to try to collect you, Harry.  You would be his crowning jewel.  That is why he is returning to Hogwarts.  And it is crucial he return...",Albus Dumbledore,Human,Male,Gryffindor,233,0.00071372825,0.99481803,0.0010340855,0.0013649259,0.0014542473,0.0006150845
160,4,"I fear I may have stolen a wondrous night from you, Harry. She was, truthfully, very pretty. The girl.",Albus Dumbledore,Human,Male,Gryffindor,102,0.0023157925,0.9855517,0.005514056,0.0034512598,0.0024282157,0.0007389847
160,1,"It's alright, sir.  I'll go back tomorrow, make some excuse --",Harry Potter,Human,Male,Gryffindor,62,0.009018239,0.6106077,0.005049309,0.31843168,0.0553484,0.0015446694
160,4,"You'll not be going back to Little Whinging tonight, Harry.",Albus Dumbledore,Human,Male,Gryffindor,59,0.026777027,0.7089281,0.0075835288,0.18991955,0.06362072,0.0031711757
160,1,"But, sir.  What about Hedwig?  And there's my trunk --",Harry Potter,Human,Male,Gryffindor,54,0.007163466,0.159491,0.004086177,0.72195536,0.10592552,0.0013785277
160,4,Both are waiting for you.,Albus Dumbledore,Human,Male,Gryffindor,25,0.021901628,0.7371965,0.017099213,0.15592395,0.065192915,0.002685754
160,1,Sir?,Harry Potter,Human,Male,Gryffindor,4,0.0014801227,0.00566518,0.00071823085,0.9879929,0.0036709139,0.00047260438
161,20,Hedwig...?  Mum!,Ginny Weasley,Human,Female,Gryffindor,16,0.05270415,0.32253498,0.007620053,0.30861154,0.30633575,0.0021935178
161,20,Exactly.  How'd you guess?,Ginny Weasley,Human,Female,Gryffindor,26,0.0029153398,0.9295008,0.0052416422,0.02844406,0.03275352,0.0011445158
161,20,"I'm joking, Mum.",Ginny Weasley,Human,Female,Gryffindor,16,0.039166536,0.23602071,0.0073590046,0.67037225,0.043080524,0.004000903
161,26,You're worse than Fred and George.,Molly Weasley,Human,Female,Gryffindor,34,0.025312543,0.012801653,0.0015990708,0.957235,0.0024091473,0.0006426678
161,20,Now you're joking.  I was only wondering when Harry got here.,Ginny Weasley,Human,Female,Gryffindor,61,0.014494078,0.6113219,0.0054193237,0.34061095,0.024589973,0.0035638048
161,26,Harry who?,Molly Weasley,Human,Female,Gryffindor,10,0.0066644484,0.17390229,0.010021577,0.7023825,0.104116745,0.0029125758
161,20,"Harry Dimpleton.  Harry Potter, of course.",Ginny Weasley,Human,Female,Gryffindor,42,0.014734491,0.6666167,0.012774272,0.21648605,0.08663076,0.0027577537
161,26,"I think I'd know if Harry Potter was in my house, wouldn't I?",Molly Weasley,Human,Female,Gryffindor,61,0.018640537,0.6581803,0.014593562,0.12177359,0.18493502,0.001877042
161,20,Well his trunk's in the kitchen. And his owl.,Ginny Weasley,Human,Female,Gryffindor,45,0.03266738,0.50012463,0.011023811,0.34224704,0.110888444,0.003048655
161,26,I seriously doubt that.,Molly Weasley,Human,Female,Gryffindor,23,0.057391517,0.4613434,0.011347101,0.33884516,0.1220175,0.009055349
161,2,Harry?  Did someone say Harry?,Ron Weasley,Human,Male,Gryffindor,30,0.007972287,0.31406364,0.005902149,0.6176012,0.05254532,0.0019153487
161,20,"Me, nosy.  Is he up there with you?",Ginny Weasley,Human,Female,Gryffindor,35,0.0028528168,0.04756228,0.0050359555,0.9077701,0.035377152,0.0014015973
161,2,"'Course not.  Think I'd know if my best friend was in my room, wouldn't I?",Ron Weasley,Human,Male,Gryffindor,74,0.055783365,0.7031987,0.013808336,0.14346738,0.08160445,0.002137755
161,3,Was that an owl I heard?,Hermione Granger,Human,Female,Gryffindor,24,0.010603613,0.09919847,0.0034951929,0.4291163,0.45364818,0.003938226
161,20,"Harry's.  Haven't seen him, have you?  Apparently, he's wandering about the house.",Ginny Weasley,Human,Female,Gryffindor,82,0.024383936,0.28649634,0.004141198,0.6051732,0.07810146,0.0017038904
161,3,Really?,Hermione Granger,Human,Female,Gryffindor,7,0.00604163,0.05335609,0.0019961998,0.88919014,0.040082343,0.009333712
161,1,Really.,Harry Potter,Human,Male,Gryffindor,7,0.013155367,0.21154083,0.004121198,0.7222995,0.046243083,0.00264003
161,2,Harry!,Ron Weasley,Human,Male,Gryffindor,6,0.00519824,0.13704194,0.005589482,0.8026016,0.04680471,0.0027639754
161,3,Harry!,Hermione Granger,Human,Female,Gryffindor,6,0.00519824,0.13704194,0.005589482,0.8026016,0.04680471,0.0027639754
161,26,But why didn't you tell us you were coming?,Molly Weasley,Human,Female,Gryffindor,43,0.012867866,0.40121654,0.005031332,0.38300774,0.1953872,0.0024893268
161,1,Didn't know. Dumbledore.,Harry Potter,Human,Male,Gryffindor,24,0.06368149,0.19746141,0.010757883,0.2683588,0.45516634,0.0045740646
161,26,"That man.  But then, what would we do without him?  Ron!",Molly Weasley,Human,Female,Gryffindor,56,0.10882226,0.74040854,0.020696277,0.12286561,0.0058712848,0.0013360382
161,2,You've a bit of...,Ron Weasley,Human,Male,Gryffindor,18,0.014034839,0.17475304,0.0036165572,0.75251776,0.05330852,0.001769299
161,1,When'd you get here?,Harry Potter,Human,Male,Gryffindor,20,0.0033767505,0.9487842,0.002304707,0.019077249,0.02524947,0.0012076847
161,3,"A few days ago.  Though... for a bit, I wasn't sure I was coming.",Hermione Granger,Human,Female,Gryffindor,65,0.010723963,0.24366364,0.0059478567,0.12833343,0.6077483,0.0035827686
161,2,Mum sort of lost it last week. Said Ginny and I had no business going back to Hogwarts.  That it's too dangerous.,Ron Weasley,Human,Male,Gryffindor,113,0.0023798181,0.011424347,0.0016728136,0.9764617,0.007178106,0.000883216
161,1,Oh come on...,Harry Potter,Human,Male,Gryffindor,13,0.005236394,0.3231752,0.0045689107,0.6538119,0.011464685,0.001742888
161,3,She's not alone.  Even my parents -- and they're Muggles -- know something bad is happening.,Hermione Granger,Human,Female,Gryffindor,92,0.77493894,0.030873058,0.0017754495,0.18055618,0.011168084,0.0006882022
161,2,"Anyway, Dad stepped in, told her she was being barmy.  Took a day or two, but she came round.",Ron Weasley,Human,Male,Gryffindor,93,0.008206556,0.05675017,0.0022131219,0.9113666,0.020092756,0.0013708731
161,1,But we're talking about Hogwarts. Dumbledore. What could be safer?,Harry Potter,Human,Male,Gryffindor,66,0.009144951,0.5738652,0.009956906,0.0836025,0.3216929,0.0017375984
161,3,There's been a lot of chatter lately.  That he's gotten... old.,Hermione Granger,Human,Female,Gryffindor,63,0.09111432,0.42801297,0.0062789707,0.4524303,0.020653833,0.0015095217
161,1,Rubbish.  He's only -- what?,Harry Potter,Human,Male,Gryffindor,28,0.0031606613,0.016979497,0.00080678443,0.970228,0.008185362,0.0006397242
161,2,A hundred and fifty.  Give or take a few years.,Ron Weasley,Human,Male,Gryffindor,47,0.020576058,0.7486905,0.0072078523,0.1942387,0.026710304,0.002576617
161,14,Step up!  Step up!,Fred Weasley,Human,Male,Gryffindor,18,0.0016597644,0.9742329,0.0049167466,0.008868537,0.009646975,0.00067515485
161,19,Step up!  Step up!,George Weasley,Human,Male,Gryffindor,18,0.0016597644,0.9742329,0.0049167466,0.008868537,0.009646975,0.00067515485
161,19,We've got Fainting Fancy...,George Weasley,Human,Male,Gryffindor,27,0.004085305,0.011119545,0.0016079805,0.21544589,0.7635209,0.004220322
161,14,Nosebleed Nougats...,Fred Weasley,Human,Male,Gryffindor,20,0.009544682,0.042058043,0.0018337317,0.931237,0.014458087,0.0008684632
161,19,And just in time for school...,George Weasley,Human,Male,Gryffindor,30,0.006431578,0.793907,0.0060796,0.09512176,0.095765695,0.0026943635
161,14,Puking Pastilles!,Fred Weasley,Human,Male,Gryffindor,17,0.0011997706,0.0029073923,0.00050797075,0.99257964,0.0024362816,0.0003689273
161,14,"Into the cauldron, handsome.",Fred Weasley,Human,Male,Gryffindor,28,0.0051740943,0.9803618,0.0021648698,0.0062984456,0.004938834,0.0010618627
161,19,"Into the cauldron, handsome.",George Weasley,Human,Male,Gryffindor,28,0.0051740943,0.9803618,0.0021648698,0.0062984456,0.004938834,0.0010618627
161,14,"What'd you think, Harry?",Fred Weasley,Human,Male,Gryffindor,24,0.003801919,0.18518397,0.0035377794,0.73686457,0.06641957,0.004192074
161,1,Amazing.,Harry Potter,Human,Male,Gryffindor,8,0.00052571343,0.99190825,0.0012328203,0.0011823358,0.0012285897,0.0039222445
161,19,"Pocket that and you'll pay in more than Galleons, my friend.",George Weasley,Human,Male,Gryffindor,60,0.021880459,0.5900129,0.014767191,0.3530882,0.017413085,0.0028381695
161,14,We've got eyes in the back of our heads.,Fred Weasley,Human,Male,Gryffindor,40,0.027699238,0.452759,0.010872036,0.43637955,0.06861719,0.0036730038
161,19,Bloody urchins.,George Weasley,Human,Male,Gryffindor,15,0.012321734,0.044142433,0.006651811,0.9244444,0.009832178,0.00260749
161,1,Peruvian Instant Darkness Powder?,Harry Potter,Human,Male,Gryffindor,33,0.017961878,0.25787613,0.010838467,0.29357496,0.4170604,0.0026882077
161,14,A real money spinner that.,Fred Weasley,Human,Male,Gryffindor,26,0.03673213,0.5030966,0.01593378,0.3910454,0.047489848,0.005702217
161,14,"Handy if you need to make a quick escape.  Hello, ladies!",Fred Weasley,Human,Male,Gryffindor,57,0.009827813,0.751931,0.015093416,0.15293893,0.06805715,0.0021515773
161,19,"Yes, they do really work.",George Weasley,Human,Male,Gryffindor,25,0.0095183505,0.90698844,0.009283208,0.04643652,0.024545742,0.0032277459
161,14,"Then again, the way we hear it, sis, you're doing just fine on your own.",Fred Weasley,Human,Male,Gryffindor,72,0.012574908,0.9758169,0.0031019321,0.006299257,0.001549031,0.00065802626
161,20,Meaning?,Ginny Weasley,Human,Female,Gryffindor,8,0.108442135,0.41417533,0.004786905,0.39501405,0.07400282,0.0035787185
161,14,Are you not currently dating Dean Thomas?,Fred Weasley,Human,Male,Gryffindor,41,0.075835876,0.6475535,0.0921754,0.16968103,0.013663293,0.001090943
161,20,None of your business.,Ginny Weasley,Human,Female,Gryffindor,22,0.009335649,0.018319886,0.0022529284,0.964415,0.004589603,0.0010870066
161,3,These are adorable.,Hermione Granger,Human,Female,Gryffindor,19,0.0015586689,0.9866981,0.0027714795,0.0018498886,0.005098676,0.0020232883
161,14,Aren't they now.  Pygmy Puffs. Can't breed them fast enough.,Fred Weasley,Human,Male,Gryffindor,60,0.026958853,0.7567405,0.011515126,0.15359887,0.048182696,0.0030038725
161,2,How much for this?,Ron Weasley,Human,Male,Gryffindor,18,0.007486666,0.3029256,0.005177792,0.65527564,0.026676582,0.002457825
161,14,Five Galleons.,Fred Weasley,Human,Male,Gryffindor,14,0.015357615,0.30290115,0.00811755,0.6252755,0.04541228,0.002935852
161,19,Five Galleons.,George Weasley,Human,Male,Gryffindor,14,0.015357615,0.30290115,0.00811755,0.6252755,0.04541228,0.002935852
161,2,How much for me?,Ron Weasley,Human,Male,Gryffindor,16,0.011155112,0.29258004,0.0048414045,0.6628817,0.02710137,0.0014403668
161,14,Five Galleons.,Fred Weasley,Human,Male,Gryffindor,14,0.015357615,0.30290115,0.00811755,0.6252755,0.04541228,0.002935852
161,19,Five Galleons.,George Weasley,Human,Male,Gryffindor,14,0.015357615,0.30290115,0.00811755,0.6252755,0.04541228,0.002935852
161,2,But I'm your brother!,Ron Weasley,Human,Male,Gryffindor,21,0.003865057,0.014126275,0.0010376383,0.975964,0.004522078,0.00048487063
161,14,Ten Galleons.,Fred Weasley,Human,Male,Gryffindor,13,0.01765378,0.42728716,0.009756911,0.506298,0.035916097,0.0030879604
161,2,C'mon. Let's go.,Ron Weasley,Human,Male,Gryffindor,16,0.025165781,0.8620627,0.008057035,0.08105683,0.019778522,0.0038791467
161,65,"Hi, Ron.",Lavender Brown,Human,Female,Gryffindor,8,0.04286811,0.459032,0.01799671,0.47126737,0.00573654,0.0030994175
161,2,Hi.,Ron Weasley,Human,Male,Gryffindor,3,0.03485146,0.14824778,0.004165533,0.7953476,0.01607361,0.0013140793
161,3,How is it Fred and George are doing it?  Half the alley's closed down.,Hermione Granger,Human,Female,Gryffindor,70,0.10871041,0.19584689,0.0072583337,0.647068,0.039545853,0.0015705035
161,2,Fred reckons people need a laugh these days.,Ron Weasley,Human,Male,Gryffindor,44,0.020439016,0.76279724,0.007024068,0.20263138,0.005147256,0.001961057
161,1,Reckon he's right...,Harry Potter,Human,Male,Gryffindor,20,0.0046281186,0.87783843,0.005890272,0.104511596,0.0061921086,0.0009395945
161,3,Oh no.  Look.,Hermione Granger,Human,Female,Gryffindor,13,0.04773532,0.5004928,0.0107371695,0.39394477,0.042983975,0.004105972
161,3,But everyone got their wands from Ollivander.  Young.  Old...,Hermione Granger,Human,Female,Gryffindor,61,0.009121785,0.8890435,0.0051259105,0.08228489,0.013579164,0.0008448083
161,1,Good.  Bad.  Speaking of which...,Harry Potter,Human,Male,Gryffindor,33,0.013933408,0.8346658,0.0018897684,0.13861254,0.009661225,0.0012372719
161,2,Is it just me?  Or do Draco and mummy look like two people who don't want to be followed?,Ron Weasley,Human,Male,Gryffindor,89,0.00488664,0.022990573,0.0038805301,0.10186657,0.865222,0.0011537172
161,2,What're they playing at?,Ron Weasley,Human,Male,Gryffindor,24,0.0047109653,0.105492756,0.002222045,0.84623694,0.03966151,0.0016757641
161,1,Dunno.  Let's get closer.,Harry Potter,Human,Male,Gryffindor,25,0.014007011,0.81753856,0.011616008,0.10588416,0.04875706,0.0021972002
161,2,Hey.  Where's Hermione?,Ron Weasley,Human,Male,Gryffindor,23,0.052143276,0.64597744,0.006808354,0.15683594,0.13567945,0.0025555626
161,2,"Harry, where is she?",Ron Weasley,Human,Male,Gryffindor,20,0.014355329,0.07632491,0.004110061,0.5872699,0.3160852,0.0018545781
161,1,I don't know.  I'm turned around.,Harry Potter,Human,Male,Gryffindor,33,0.046613332,0.25899345,0.007602413,0.44945273,0.23418328,0.0031548091
161,2,Bloody hell.,Ron Weasley,Human,Male,Gryffindor,12,0.020432994,0.037147686,0.005768959,0.92775536,0.0070353765,0.0018595619
161,3,Sorry.,Hermione Granger,Human,Female,Gryffindor,6,0.047675446,0.07025298,0.0039319266,0.85128003,0.025527041,0.00133251
161,1,What just happened?,Harry Potter,Human,Male,Gryffindor,19,0.0025925247,0.021066591,0.0011767733,0.79642963,0.16853547,0.010198913
161,3,I don't know.,Hermione Granger,Human,Female,Gryffindor,13,0.07645504,0.47771895,0.011332512,0.24837495,0.17975818,0.006360341
161,25,Quibbler...?  Quibbler...?,Luna Lovegood,Human,Female,Ravenclaw,26,0.0071477564,0.38512287,0.0049760807,0.52123946,0.07851122,0.0030025837
161,25,There's an article on Wrackspurts this month.  Quibbler...?,Luna Lovegood,Human,Female,Ravenclaw,59,0.011119443,0.39625096,0.004411891,0.5655952,0.020814518,0.0018080524
161,25,"He's lovely.  They've been known to sing on Boxing Day, you know. Quibbler?",Luna Lovegood,Human,Female,Ravenclaw,75,0.002302197,0.08993658,0.9041697,0.0011014489,0.00094322447,0.0015468688
161,20,Please.  What's a Wrackspurt?,Ginny Weasley,Human,Female,Gryffindor,29,0.005194288,0.5796129,0.009136531,0.34875557,0.055582,0.0017187173
161,25,They're invisible creatures that float in through your ears and make your brain go fuzzy. Quibbler?  Quibbler?,Luna Lovegood,Human,Female,Ravenclaw,110,0.02162919,0.52022755,0.022215089,0.008927782,0.4226925,0.0043078884
161,1,"Don't you see, it was a ceremony. An initiation.",Harry Potter,Human,Male,Gryffindor,48,0.036364768,0.7788913,0.02227948,0.0914567,0.063662745,0.0073450278
161,3,"Stop, Harry, I know where you're going with this --",Hermione Granger,Human,Female,Gryffindor,51,0.0041663176,0.1471608,0.0034951887,0.8290811,0.015028627,0.0010680339
161,1,It's happened.  He's one of them.,Harry Potter,Human,Male,Gryffindor,33,0.02695057,0.5074389,0.011229768,0.40570486,0.045487873,0.0031880517
161,2,One of what?,Ron Weasley,Human,Male,Gryffindor,12,0.0046480387,0.05695336,0.0020959084,0.9180186,0.017222496,0.0010615723
161,3,Harry is under the impression that Draco Malfoy is now a Death Eater.,Hermione Granger,Human,Female,Gryffindor,69,0.030713815,0.11031088,0.013396487,0.5717001,0.2691097,0.004769065
161,2,You're barking.  What would You- Know-Who want with a sod like Malfoy?,Ron Weasley,Human,Male,Gryffindor,70,0.0033013674,0.04472627,0.002272678,0.9303312,0.018482335,0.0008861282
161,1,So what's he doing in Borgin and Burke's?  Browsing for furniture?,Harry Potter,Human,Male,Gryffindor,66,0.010208603,0.3238504,0.007887575,0.5613295,0.094985634,0.0017383023
161,2,It's a creepy shop.  He's a creepy bloke.,Ron Weasley,Human,Male,Gryffindor,41,0.0038368118,0.024140298,0.0073069013,0.066215485,0.8880722,0.0104283765
161,1,"Look.  His father's a Death Eater. It only makes sense.  Besides, Hermione saw it.  With her own eyes.",Harry Potter,Human,Male,Gryffindor,102,0.047921985,0.5585368,0.012017589,0.3201537,0.05803855,0.0033313832
161,3,I told you.  I don't know what I saw.,Hermione Granger,Human,Female,Gryffindor,37,0.043604545,0.50032,0.006943212,0.3417189,0.10335551,0.004057751
161,1,I need some air.,Harry Potter,Human,Male,Gryffindor,16,0.07070717,0.58276397,0.011356204,0.26198164,0.06979506,0.0033960177
162,12,What just happened?  Blaise?,Draco Malfoy,Human,Male,Slytherin,28,0.0039088987,0.028218657,0.002169685,0.77371365,0.18921985,0.0027692057
162,105,Don't know.,Blaise Zabini,Human,Male,Slytherin,11,0.09063037,0.4837198,0.014511164,0.29528713,0.11045441,0.005397123
162,91,"Relax, boys.  The lights went out is all.  Come, Draco.  We'll be at Hogwarts before you know it.",Pansy Parkinson,Human,Female,Slytherin,97,0.01003733,0.8746153,0.0071517024,0.055462178,0.050697695,0.0020357766
162,12,Hogwarts.  What a pathetic excuse for a school.  I think I'd pitch myself off the Astronomy Tower if I thought I had to continue on for another two years.,Draco Malfoy,Human,Male,Slytherin,154,0.96290714,0.018382452,0.001345583,0.013683359,0.0030453664,0.0006362609
162,91,What's that supposed to mean?,Pansy Parkinson,Human,Female,Slytherin,29,0.031032808,0.32881153,0.0026163887,0.57992125,0.05285567,0.0047623105
162,12,Let's just say I don't think you'll be seeing me wasting my time in Charms Class next year.,Draco Malfoy,Human,Male,Slytherin,91,0.10613918,0.40864277,0.006178223,0.47076654,0.0067240256,0.0015492714
162,12,"Amused, Blaise?  We'll see just who's laughing in the end.",Draco Malfoy,Human,Male,Slytherin,58,0.015007157,0.8944922,0.00783709,0.048123408,0.014426565,0.020113612
162,3,Where's Harry?,Hermione Granger,Human,Female,Gryffindor,14,0.068759724,0.27226013,0.004823786,0.24377842,0.4081607,0.0022173256
162,2,Probably on the platform.  C'mon.,Ron Weasley,Human,Male,Gryffindor,33,0.018807732,0.7902878,0.007819302,0.14407748,0.03677203,0.0022356322
162,12,You two go on.  I want to check something.,Draco Malfoy,Human,Male,Slytherin,42,0.015154487,0.3963565,0.011571359,0.43717003,0.13531356,0.004434142
162,12,"Didn't mummy ever tell you it's bad manners to eavesdrop, Potter? Petrificus Totalus!",Draco Malfoy,Human,Male,Slytherin,85,0.018665431,0.05009115,0.003157944,0.8899919,0.03718425,0.0009093998
162,12,"Oh, right, she was dead before you could wipe the drool off your chin.",Draco Malfoy,Human,Male,Slytherin,70,0.123913474,0.18467556,0.009645197,0.65905976,0.020618163,0.002087926
162,12,Enjoy the ride back to London.,Draco Malfoy,Human,Male,Slytherin,30,0.013653242,0.85555065,0.005984163,0.06709894,0.054851968,0.0028610905
162,25,"Hello, Harry.",Luna Lovegood,Human,Female,Ravenclaw,13,0.018158542,0.3035996,0.006581449,0.6374019,0.030183582,0.0040750513
162,1,Luna.  How'd you...?,Harry Potter,Human,Male,Gryffindor,20,0.009384453,0.786332,0.005484113,0.11928196,0.07691223,0.0026052552
162,25,Wrackspurts. Your head's full of them.,Luna Lovegood,Human,Female,Ravenclaw,38,0.035193097,0.4004437,0.009026283,0.5271672,0.025816128,0.0023535937
162,1,"Sorry I made you miss the carriages, Luna.",Harry Potter,Human,Male,Gryffindor,42,0.6093456,0.14087583,0.013460905,0.23054533,0.0048601795,0.00091214577
162,25,It's alright.  I enjoyed our walk. It was like being with a friend.,Luna Lovegood,Human,Female,Ravenclaw,67,0.0025206197,0.9865022,0.007698255,0.002159758,0.00056167,0.00055757334
162,1,"I am your friend, Luna.",Harry Potter,Human,Male,Gryffindor,23,0.06102327,0.54687047,0.02845121,0.34229058,0.018950906,0.0024135648
162,25,That's nice.,Luna Lovegood,Human,Female,Ravenclaw,12,0.0006811181,0.9921279,0.0028158491,0.003607426,0.00049310626,0.0002745543
162,59,About time!  I've been looking all over for you two.  Names.,Filius Flitwick,Human (Part-Goblin),Male,Ravenclaw,60,0.021399897,0.8448016,0.015760101,0.090312384,0.025916193,0.0018098294
162,1,"Professor Flitwick, you've known me for five years.",Harry Potter,Human,Male,Gryffindor,51,0.02846439,0.6724892,0.020081453,0.23100623,0.04255886,0.005399847
162,59,"No exceptions, Potter.",Filius Flitwick,Human (Part-Goblin),Male,Ravenclaw,22,0.023025883,0.3841524,0.0179694,0.5467677,0.025483696,0.0026008382
162,25,Who are those people?,Luna Lovegood,Human,Female,Ravenclaw,21,0.009131528,0.15273272,0.0041263015,0.7966545,0.035503212,0.00185178
162,59,Aurors. For security.,Filius Flitwick,Human (Part-Goblin),Male,Ravenclaw,21,0.01885566,0.37696567,0.011709778,0.43960673,0.14798121,0.0048810197
162,12,"It's a not a cane, you cretin. It's a walking stick.",Draco Malfoy,Human,Male,Slytherin,52,0.06433704,0.19395529,0.0053688823,0.68484235,0.048803963,0.002692488
162,35,And what exactly would you be wanting with a walking stick?,Argus Filch,Human,Male,,59,0.0073485686,0.43608811,0.0071901446,0.46150178,0.08585758,0.0020137555
162,6,It was his father's.,Severus Snape,Human,Male,Slytherin,20,0.027683249,0.16291206,0.0047791065,0.76461405,0.03788811,0.002123457
162,12,Is my father's.  He's not dead.,Draco Malfoy,Human,Male,Slytherin,31,0.98380697,0.006771147,0.000785711,0.005697806,0.0026352,0.00030325702
162,6,"It's alright, Mr. Filch.  I can vouch for Mr. Malfoy.",Severus Snape,Human,Male,Slytherin,53,0.0076967115,0.9409587,0.003979724,0.021424372,0.024334433,0.0016060718
162,12,"Nice face, Potter.",Draco Malfoy,Human,Male,Slytherin,18,0.004436805,0.97142047,0.005959349,0.013909256,0.0028970365,0.0013771701
162,25,Would you like me to fix it? Personally I think you look a bit more devil-may-care this way.  But it's up to you.,Luna Lovegood,Human,Female,Ravenclaw,113,0.018469239,0.89732367,0.013080378,0.059864648,0.009887655,0.0013743447
162,1,Have you ever fixed one?  A nose.,Harry Potter,Human,Male,Gryffindor,33,0.05224359,0.54336023,0.010618362,0.35659164,0.035114065,0.0020721492
162,25,No.  But I've done several toes and how different are they really?,Luna Lovegood,Human,Female,Ravenclaw,66,0.009808161,0.93104064,0.0040607336,0.045549285,0.008595355,0.0009457356
162,1,What the hell.  Give it a go.,Harry Potter,Human,Male,Gryffindor,29,0.01709238,0.8326184,0.0055354536,0.13095689,0.010568805,0.0032280686
162,25,Episkey.,Luna Lovegood,Human,Female,Ravenclaw,8,0.042574413,0.58892596,0.018743513,0.26510048,0.081160784,0.0034949153
162,1,Well?  How do I look?,Harry Potter,Human,Male,Gryffindor,21,0.013588998,0.89737314,0.0020176084,0.060659934,0.025325557,0.0010348198
162,25,Exceptionally ordinary.,Luna Lovegood,Human,Female,Ravenclaw,23,0.043374058,0.5879871,0.0047328593,0.26198652,0.09326986,0.00864948
162,1,Brilliant.,Harry Potter,Human,Male,Gryffindor,10,0.00035545696,0.9960651,0.0004937458,0.0012473714,0.0012761632,0.0005621786
163,2,Don' you worry.  He'll be 'long soon 'nuff --,Ron Weasley,Human,Male,Gryffindor,45,0.029856496,0.8560477,0.004227246,0.100536816,0.008421797,0.00090998266
163,3,Will.  You.  Stop.  Eating!  Your best friend is missing!,Hermione Granger,Human,Female,Gryffindor,57,0.885317,0.019551877,0.0016726656,0.053056493,0.039969224,0.00043273327
163,2,"Oi!  Turn around, you lunatic.",Ron Weasley,Human,Male,Gryffindor,30,0.006316342,0.028490786,0.0027393813,0.9431575,0.017223645,0.0020722332
163,20,He's covered in blood again.  Why is it he's always covered in blood?,Ginny Weasley,Human,Female,Gryffindor,69,0.043271113,0.37595958,0.009546102,0.517613,0.05138824,0.0022220216
163,2,Looks like his own this time.,Ron Weasley,Human,Male,Gryffindor,29,0.01206638,0.94585323,0.004227744,0.029770724,0.0062542125,0.0018275708
